"id","year","state_name","state_code","district_name","district_code","registration_circles","murder_with_rape_gang_rape","dowry_deaths","abetment_to_suicide_of_women","miscarriage","acid_attack","attempt_to_acid_attack","cruelty_by_husband_or_his_relatives","kidnapping_and_abduction","kidnapping_abduction_in_order_to_murder","kidnapping_for_ransom","kidnp_and_abductn_of_women_above_18_for_marrg","kidnp_and_abductn_of_girls_below_18_for_marrg","procuration_of_minor_girls","importation_of_girls_from_foreign","kidnapping_and_abduction_of_women_others","human_trafficking","selling_of_minor_girls","buying_of_minor_girls","rape_women_above_18","rape_girls_below_18","attempt_to_commit_rape_above_18","attempt_to_commit_rape_girls_below_18","assault_on_womenabove_18","assault_on_women_below_18","insult_to_the_modesty_of_women_above_18","insult_to_the_modesty_of_women_below_18","dowry_prohibition","procuring_inducing_children_for_the_sake_of_prostitution","detaining_a_prsn_in_premises_where_prost_is_carried","prostitution_in_or_in_the_vicinity_of_public_places","seducing_or_soliciting_for_purpose_of_prostitution","other_sections_under_itp_act","protection_of_women_from_domestic_violence","publshng_or_transmitting_of_sexually_explicit_mtrl","other_women_centric_cyber_crimes","child_rape","sexual_assault_of_children","child_sexual_harassment","use_of_child_for_pornography","offences_of_pocso_act","pocso_act_unnatural_offences","indecent_representation_of_women"
3851,"2021","Meghalaya","17","South Garo Hills","277","South Garo Hills",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
3852,"2021","Meghalaya","17","South West Garo Hills","663","South West Garo Hills",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0
3853,"2021","Meghalaya","17","West Garo Hills","278","West Garo Hills",0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,"",7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,1.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0
3854,"2021","Meghalaya","17","West Jaintia Hills","275","West Jaintia Hills",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0
3855,"2021","Meghalaya","17","East Jaintia Hills","657","East Jaintia Hills",0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0
3856,"2021","Meghalaya","17","East Khasi Hills","274","East Khasi Hills",2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,0.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,92.0,26.0,6.0,4.0,3.0,0.0,0.0
3857,"2021","Meghalaya","17","South West Khasi Hills","658","South West Khasi Hills",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0
3858,"2021","Meghalaya","17","West Khasi Hills","279","West Khasi Hills",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0
3859,"2021","Meghalaya","17","Ri Bhoi","276","Ri-Bhoi",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,"",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,14.0,0.0,0.0,1.0,0.0,0.0
3860,"2021","Meghalaya","17","East Khasi Hills","274","Cyber Cell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,"2021","Mizoram","15","Aizawl","261","Aizawl",0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,17.0,2.0,0.0,0.0,0.0,0.0
3862,"2021","Mizoram","15","Champhai","262","Champhai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
3863,"2021","Mizoram","15","Kolasib","263","Kolasib",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
3864,"2021","Mizoram","15","Lawngtlai","264","Lawngtlai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
3865,"2021","Mizoram","15","Lunglei","265","Lunglei",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
3866,"2021","Mizoram","15","Mamit","266","Mamit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0
3867,"2021","Mizoram","15","Siaha","267","Saiha",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,"2021","Mizoram","15","Serchhip","268","Serchhip",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
3869,"2021","Mizoram","15","Aizawl","261","Spl Narcotic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,"2021","Mizoram","15","Saitual","727","Saitual",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,"2021","Mizoram","15","Khawzawl","728","Khawzawl",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,"2021","Mizoram","15","Hnahthial","726","Hnahthial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,"2021","Mizoram","15","Aizawl","261","Cyber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,"2021","Nagaland","13","Dimapur","244","Dimapur",0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
3875,"2021","Nagaland","13","Kiphire","614","Kiphire",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3876,"2021","Nagaland","13","Kohima","245","Kohima",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3877,"2021","Nagaland","13","Longleng","615","Longleng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,"2021","Nagaland","13","Mokokchung","246","Mokokchung",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,"2021","Nagaland","13","Mon","247","Mon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
3880,"2021","Nagaland","13","Peren","613","Peren",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,"2021","Nagaland","13","Phek","248","Phek",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,"2021","Nagaland","13","Tuensang","249","Tuensang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,"2021","Nagaland","13","Wokha","250","Wokha",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,"2021","Nagaland","13","Zunheboto","251","Zunheboto",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,"2021","Odisha","21","Anugul","344","Angul",1.0,6.0,4.0,0.0,0.0,0.0,455.0,152.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,8.0,0.0,513.0,0.0,52.0,0.0,287.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,52.0,21.0,0.0,0.0,0.0,0.0,0.0
3886,"2021","Odisha","21","Baleshwar","346","Balasore",0.0,19.0,7.0,0.0,0.0,0.0,131.0,300.0,0.0,"",2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,67.0,50.0,12.0,0.0,519.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,105.0,13.0,0.0,15.0,0.0,0.0,0.0
3887,"2021","Odisha","21","Bargarh","347","Baragarh",1.0,8.0,0.0,0.0,0.0,0.0,77.0,130.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,371.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,7.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0
3888,"2021","Odisha","21","Baleshwar","346","Berhampur",0.0,4.0,0.0,0.0,0.0,0.0,135.0,106.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,404.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0
3889,"2021","Odisha","21","Bhadrak","348","Bhadrak",1.0,19.0,0.0,0.0,0.0,0.0,119.0,259.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,435.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0
3890,"2021","Odisha","21","Balangir","345","Bolangir",0.0,7.0,0.0,0.0,0.0,0.0,135.0,145.0,0.0,"",0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,3.0,0.0,499.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0
3891,"2021","Odisha","21","Boudh","349","Boudh",0.0,1.0,0.0,0.0,0.0,0.0,42.0,33.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0
3892,"2021","Odisha","21","Cuttack","350","Cuttack",0.0,19.0,0.0,0.0,0.0,0.0,71.0,150.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4.0,0.0,302.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0
3893,"2021","Odisha","21","Khordha","362","Dcp Bhubaneswar",0.0,15.0,0.0,0.0,1.0,0.0,148.0,269.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,330.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,4.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0
3894,"2021","Odisha","21","Cuttack","350","Dcp Cuttack",0.0,8.0,0.0,0.0,0.0,0.0,128.0,146.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,277.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,8.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0
3895,"2021","Odisha","21","Deogarh","351","Deogarh",0.0,0.0,0.0,1.0,0.0,0.0,68.0,16.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,122.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,"2021","Odisha","21","Dhenkanal","352","Dhenkanal",0.0,5.0,3.0,0.0,0.0,0.0,138.0,87.0,0.0,"",94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,8.0,0.0,550.0,0.0,61.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0
3897,"2021","Odisha","21","Gajapati","353","Gajapati",0.0,2.0,0.0,0.0,0.0,0.0,19.0,36.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,124.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0
3898,"2021","Odisha","21","Ganjam","354","Ganjam",0.0,17.0,0.0,0.0,0.0,0.0,633.0,214.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,12.0,0.0,1361.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,72.0,49.0,0.0,0.0,0.0,0.0,0.0
3899,"2021","Odisha","21","Jagatsinghapur","355","Jagatsinghpur",0.0,14.0,0.0,0.0,0.0,0.0,107.0,156.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,6.0,0.0,779.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0
3900,"2021","Odisha","21","Jajapur","356","Jajpur",0.0,27.0,0.0,0.0,0.0,0.0,219.0,397.0,0.0,"",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,82.0,0.0,7.0,0.0,946.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,18.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0
3901,"2021","Odisha","21","Jharsuguda","357","Jharsuguda",0.0,3.0,0.0,0.0,0.0,0.0,83.0,55.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,4.0,0.0,122.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0
3902,"2021","Odisha","21","Kalahandi","358","Kalahandi",0.0,12.0,0.0,0.0,0.0,0.0,163.0,179.0,0.0,"",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97.0,0.0,5.0,0.0,433.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,58.0,43.0,0.0,0.0,0.0,0.0,0.0
3903,"2021","Odisha","21","Kandhamal","359","Kandhamal",1.0,5.0,0.0,0.0,0.0,0.0,100.0,83.0,0.0,"",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,0.0,3.0,0.0,205.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,58.0,20.0,0.0,0.0,0.0,0.0,1.0
3904,"2021","Odisha","21","Kendrapara","360","Kendrapara",1.0,29.0,7.0,0.0,0.0,0.0,143.0,206.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,25.0,0.0,1121.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,86.0,28.0,0.0,0.0,0.0,0.0,0.0
3905,"2021","Odisha","21","Kendujhar","361","Keonjhar",2.0,7.0,0.0,0.0,0.0,0.0,161.0,222.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,547.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,15.0,0.0,0.0,0.0,0.0,0.0
3906,"2021","Odisha","21","Khordha","362","Khurda",0.0,20.0,0.0,0.0,0.0,0.0,93.0,92.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,447.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0
3907,"2021","Odisha","21","Koraput","363","Koraput",0.0,0.0,0.0,0.0,1.0,0.0,145.0,174.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,0.0,412.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,87.0,5.0,0.0,0.0,0.0,0.0,0.0
3908,"2021","Odisha","21","Malkangiri","364","Malkangiri",0.0,1.0,0.0,0.0,0.0,0.0,136.0,123.0,0.0,"",0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,27.0,0.0,3.0,0.0,201.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0
3909,"2021","Odisha","21","Mayurbhanj","365","Mayurbhanj",2.0,2.0,0.0,0.0,1.0,0.0,368.0,373.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,140.0,0.0,10.0,0.0,651.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,121.0,10.0,14.0,3.0,1.0,0.0,2.0
3910,"2021","Odisha","21","Nayagarh","367","Nayagarh",2.0,6.0,0.0,0.0,0.0,0.0,63.0,83.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0
3911,"2021","Odisha","21","Nabarangpur","366","Nabarangpur",0.0,2.0,3.0,0.0,0.0,0.0,146.0,94.0,0.0,"",69.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,38.0,0.0,3.0,0.0,282.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,103.0,27.0,0.0,0.0,0.0,0.0,0.0
3912,"2021","Odisha","21","Nuapada","368","Nuapada",0.0,0.0,0.0,0.0,0.0,0.0,42.0,80.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,169.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
3913,"2021","Odisha","21","Puri","369","Puri",0.0,17.0,0.0,0.0,0.0,0.0,146.0,224.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,10.0,0.0,1280.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,29.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0
3914,"2021","Odisha","21","Rayagada","370","Rayagada",0.0,6.0,2.0,1.0,0.0,0.0,88.0,76.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,1.0,0.0,118.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,5.0,3.0,0.0,2.0,0.0,0.0
3915,"2021","Odisha","21","Sundargarh","373","Rourkela",0.0,3.0,0.0,0.0,0.0,0.0,94.0,111.0,0.0,"",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,1.0,0.0,235.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0
3916,"2021","Odisha","21","Sambalpur","371","Sambalpur",0.0,4.0,0.0,0.0,0.0,0.0,193.0,82.0,0.0,"",0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,5.0,0.0,425.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,7.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0
3917,"2021","Odisha","21","Sonepur","372","Sonepur",1.0,4.0,0.0,0.0,0.0,0.0,35.0,29.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,129.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,"2021","Odisha","21","Cuttack","350","Srp(Cuttack)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
